Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J126,M02,M02,Laser_Cutting,31,32,07:45,08:00,15,High,0,206.38,0
J006,M02,M02,Laser_Cutting,34,37,08:30,09:15,45,Medium,0,900.21,0
J080,M02,M02,Laser_Cutting,40,44,10:00,11:00,60,Low,0,1185.21,0
J029,M02,M02,Laser_Cutting,45,47,11:15,11:45,30,Medium,0,615.21,0
J143,M02,M02,Laser_Cutting,49,56,12:15,14:00,105,Low,0,2040.21,0
J059,M02,M02,Laser_Cutting,56,59,14:00,14:45,45,High,0,900.21,0
J151,M02,M02,Laser_Cutting,60,66,15:00,16:30,90,Medium,0,1755.21,0
J164,M02,M02,Laser_Cutting,67,71,16:45,17:45,60,High,0,1185.21,0
J052,M02,M02,Laser_Cutting,71,72,17:45,18:00,15,High,0,330.21,0
J008,M02,M02,Laser_Cutting,73,77,18:15,19:15,60,Medium,0,740.76,0
J070,M02,M02,Laser_Cutting,79,84,19:45,21:00,75,Medium,0,918.88,0
J137,M02,M02,Laser_Cutting,87,89,21:45,22:15,30,Medium,0,301.38,0
J015,M02,M02,Laser_Cutting,97,101,24:15,25:15,60,Medium,0,395.07,0
J062,M02,M02,Laser_Cutting,115,117,28:45,29:15,30,Medium,0,205.07,0
J107,M02,M02,Laser_Cutting,121,122,30:15,30:30,15,Medium,0,206.38,0
J161,M02,M02,Laser_Cutting,126,129,31:30,32:15,45,Low,0,669.51,0
J082,M02,M02,Laser_Cutting,134,138,33:30,34:30,60,Medium,0,1185.21,0
J002,M02,M02,Laser_Cutting,140,144,35:00,36:00,60,Medium,0,1185.21,0
J078,M02,M02,Laser_Cutting,146,152,36:30,38:00,90,Medium,0,1755.21,0
J074,M02,M02,Laser_Cutting,154,157,38:30,39:15,45,High,0,900.21,0
J051,M02,M02,Laser_Cutting,158,161,39:30,40:15,45,Medium,0,900.21,0
J109,M02,M02,Laser_Cutting,163,167,40:45,41:45,60,Medium,0,1185.21,0
J173,M02,M02,Laser_Cutting,168,172,42:00,43:00,60,Medium,0,740.76,0
J081,M02,M02,Laser_Cutting,173,181,43:15,45:15,120,High,0,1453.26,0
J090,M02,M02,Laser_Cutting,192,202,48:00,50:30,150,Low,0,965.07,0
J084,M03,M03,Welding_Robot,5,6,01:15,01:30,15,High,0,84.38,0
J030,M03,M03,Welding_Robot,35,37,08:45,09:15,30,Medium,0,478.14,0
J069,M03,M03,Welding_Robot,40,47,10:00,11:45,105,Medium,0,1603.14,0
J110,M03,M03,Welding_Robot,47,55,11:45,13:45,120,Low,0,1828.14,0
J073,M03,M03,Welding_Robot,56,66,14:00,16:30,150,Medium,0,2278.14,0
J093,M03,M03,Welding_Robot,67,68,16:45,17:00,15,Medium,0,253.14,0
J154,M03,M03,Welding_Robot,68,72,17:00,18:00,60,Medium,0,928.14,0
J141,M03,M03,Welding_Robot,73,79,18:15,19:45,90,Low,0,861.34,0
J153,M03,M03,Welding_Robot,80,90,20:00,22:30,150,Medium,0,1292.59,0
J098,M03,M03,Welding_Robot,92,95,23:00,23:45,45,Medium,0,234.38,0
J158,M03,M03,Welding_Robot,113,114,28:15,28:30,15,Medium,0,84.38,0
J138,M03,M03,Welding_Robot,133,134,33:15,33:30,15,Low,0,253.14,0
J116,M03,M03,Welding_Robot,134,136,33:30,34:00,30,Medium,0,478.14,0
J166,M03,M03,Welding_Robot,137,143,34:15,35:45,90,Low,0,1378.14,0
J155,M03,M03,Welding_Robot,144,145,36:00,36:15,15,High,0,253.14,0
J096,M03,M03,Welding_Robot,145,155,36:15,38:45,150,Medium,0,2278.14,0
J178,M03,M03,Welding_Robot,157,161,39:15,40:15,60,Low,0,928.14,0
J122,M03,M03,Welding_Robot,163,169,40:45,42:15,90,Medium,0,1293.77,0
J174,M03,M03,Welding_Robot,171,173,42:45,43:15,30,Medium,0,298.84,0
J172,M03,M03,Welding_Robot,175,183,43:45,45:45,120,High,0,1142.59,0
J031,M03,M03,Welding_Robot,184,190,46:00,47:30,90,Low,0,459.38,0
J072,M04,M04,Heat_Treatment,31,33,07:45,08:15,30,Medium,0,909.79,0
J088,M04,M04,Heat_Treatment,35,45,08:45,11:15,150,High,0,5340.66,0
J037,M04,M04,Heat_Treatment,46,50,11:30,12:30,60,Medium,0,2190.66,0
J083,M04,M04,Heat_Treatment,52,60,13:00,15:00,120,Medium,0,4290.66,0
J009,M04,M04,Heat_Treatment,61,62,15:15,15:30,15,High,0,615.66,0
J056,M04,M04,Heat_Treatment,62,69,15:30,17:15,105,Low,0,3765.66,0
J079,M04,M04,Heat_Treatment,70,72,17:30,18:00,30,Low,0,1140.66,0
J085,M04,M04,Heat_Treatment,74,80,18:30,20:00,90,Low,0,2025.41,0
J058,M04,M04,Heat_Treatment,82,90,20:30,22:30,120,Medium,0,2375.41,0
J028,M04,M04,Heat_Treatment,94,97,23:30,24:15,45,Medium,0,555.22,0
J027,M04,M04,Heat_Treatment,127,131,31:45,32:45,60,Medium,0,1959.79,0
J129,M04,M04,Heat_Treatment,134,135,33:30,33:45,15,Medium,0,615.66,0
J168,M04,M04,Heat_Treatment,144,146,36:00,36:30,30,Low,0,1140.66,0
J101,M04,M04,Heat_Treatment,148,152,37:00,38:00,60,Medium,0,2190.66,0
J167,M04,M04,Heat_Treatment,152,153,38:00,38:15,15,Low,0,615.66,0
J135,M04,M04,Heat_Treatment,153,155,38:15,38:45,30,Low,0,1140.66,0
J136,M04,M04,Heat_Treatment,155,163,38:45,40:45,120,Medium,0,4290.66,0
J047,M04,M04,Heat_Treatment,165,166,41:15,41:30,15,High,0,615.66,0
J060,M04,M04,Heat_Treatment,167,168,41:45,42:00,15,Medium,0,615.66,0
J055,M04,M04,Heat_Treatment,168,173,42:00,43:15,75,High,0,1697.29,0
J067,M04,M04,Heat_Treatment,175,179,43:45,44:45,60,Medium,0,1369.16,0
J127,M04,M04,Heat_Treatment,182,190,45:30,47:30,120,Low,0,1762.91,0
J010,M05,M05,Stamping_Press,31,35,07:45,08:45,60,High,0,1732.78,0
J039,M05,M05,Stamping_Press,38,44,09:30,11:00,90,Low,0,2865.45,0
J035,M05,M05,Stamping_Press,45,47,11:15,11:45,30,Medium,0,1005.45,0
J147,M05,M05,Stamping_Press,49,51,12:15,12:45,30,Medium,0,1005.45,0
J165,M05,M05,Stamping_Press,53,55,13:15,13:45,30,Medium,0,1005.45,0
J017,M05,M05,Stamping_Press,56,60,14:00,15:00,60,Medium,0,1935.45,0
J007,M05,M05,Stamping_Press,62,65,15:30,16:15,45,Medium,0,1470.45,0
J175,M05,M05,Stamping_Press,66,68,16:30,17:00,30,Low,0,1005.45,0
J018,M05,M05,Stamping_Press,68,72,17:00,18:00,60,Medium,0,1935.45,0
J065,M05,M05,Stamping_Press,72,73,18:00,18:15,15,Low,0,337.78,0
J001,M05,M05,Stamping_Press,74,81,18:30,20:15,105,Medium,0,2081.53,0
J157,M05,M05,Stamping_Press,88,98,22:00,24:30,150,Low,0,1575.15,0
J023,M05,M05,Stamping_Press,116,120,29:00,30:00,60,Medium,0,645.15,0
J032,M05,M05,Stamping_Press,143,144,35:45,36:00,15,Medium,0,540.45,0
J003,M05,M05,Stamping_Press,145,149,36:15,37:15,60,Medium,0,1935.45,0
J025,M05,M05,Stamping_Press,150,154,37:30,38:30,60,Medium,0,1935.45,0
J105,M05,M05,Stamping_Press,155,156,38:45,39:00,15,Medium,0,540.45,0
J064,M05,M05,Stamping_Press,156,159,39:00,39:45,45,Low,0,1470.45,0
J139,M05,M05,Stamping_Press,161,164,40:15,41:00,45,Low,0,1470.45,0
J019,M05,M05,Stamping_Press,165,172,41:15,43:00,105,Medium,0,2632.95,0
J045,M05,M05,Stamping_Press,173,178,43:15,44:30,75,Medium,0,1500.28,0
J118,M06,M06,Assembly_Line,16,19,04:00,04:45,45,Medium,0,130.31,0
J123,M06,M06,Assembly_Line,29,30,07:15,07:30,15,High,0,86.83,0
J103,M06,M06,Assembly_Line,42,45,10:30,11:15,45,Low,0,390.93,0
J106,M06,M06,Assembly_Line,46,50,11:30,12:30,60,Medium,0,516.93,0
J011,M06,M06,Assembly_Line,50,51,12:30,12:45,15,Medium,0,138.93,0
J061,M06,M06,Assembly_Line,52,56,13:00,14:00,60,High,0,516.93,0
J092,M06,M06,Assembly_Line,57,61,14:15,15:15,60,Medium,0,516.93,0
J004,M06,M06,Assembly_Line,63,66,15:45,16:30,45,Low,0,390.93,0
J100,M06,M06,Assembly_Line,68,71,17:00,17:45,45,Medium,0,390.93,0
J046,M06,M06,Assembly_Line,72,75,18:00,18:45,45,High,0,244.33,0
J089,M06,M06,Assembly_Line,77,81,19:15,20:15,60,High,0,323.08,0
J163,M06,M06,Assembly_Line,82,84,20:30,21:00,30,Low,0,165.58,0
J145,M06,M06,Assembly_Line,85,88,21:15,22:00,45,Medium,0,244.33,0
J176,M06,M06,Assembly_Line,93,103,23:15,25:45,150,Low,0,424.31,0
J075,M06,M06,Assembly_Line,109,115,27:15,28:45,90,High,0,256.31,0
J086,M06,M06,Assembly_Line,134,141,33:30,35:15,105,Medium,0,894.93,0
J068,M06,M06,Assembly_Line,141,145,35:15,36:15,60,Medium,0,516.93,0
J124,M06,M06,Assembly_Line,146,149,36:30,37:15,45,Medium,0,390.93,0
J048,M06,M06,Assembly_Line,150,151,37:30,37:45,15,Low,0,138.93,0
J087,M06,M06,Assembly_Line,151,152,37:45,38:00,15,Medium,0,138.93,0
J033,M06,M06,Assembly_Line,152,154,38:00,38:30,30,Medium,0,264.93,0
J149,M06,M06,Assembly_Line,154,158,38:30,39:30,60,Low,0,516.93,0
J022,M06,M06,Assembly_Line,160,165,40:00,41:15,75,Medium,0,642.93,0
J169,M06,M06,Assembly_Line,167,171,41:45,42:45,60,High,0,375.18,0
J013,M06,M06,Assembly_Line,172,177,43:00,44:15,75,Medium,0,401.83,0
J077,M06,M06,Assembly_Line,178,186,44:30,46:30,120,Low,0,564.58,0
J095,M07,M07,Injection_Moulding,17,19,04:15,04:45,30,Medium,0,229.5,0
J020,M07,M07,Injection_Moulding,35,40,08:45,10:00,75,Medium,0,1678.5,0
J043,M07,M07,Injection_Moulding,42,44,10:30,11:00,30,Medium,0,688.5,0
J133,M07,M07,Injection_Moulding,45,46,11:15,11:30,15,Medium,0,358.5,0
J179,M07,M07,Injection_Moulding,46,54,11:30,13:30,120,High,0,2668.5,0
J177,M07,M07,Injection_Moulding,57,64,14:15,16:00,105,Medium,0,2338.5,0
J063,M07,M07,Injection_Moulding,66,69,16:30,17:15,45,Low,0,1018.5,0
J016,M07,M07,Injection_Moulding,71,75,17:45,18:45,60,Medium,0,977.25,0
J112,M07,M07,Injection_Moulding,77,78,19:15,19:30,15,Medium,0,224.06,0
J121,M07,M07,Injection_Moulding,80,87,20:00,21:45,105,Low,0,1461.56,0
J097,M07,M07,Injection_Moulding,110,118,27:30,29:30,120,High,0,889.5,0
J114,M07,M07,Injection_Moulding,132,133,33:00,33:15,15,Medium,0,358.5,0
J038,M07,M07,Injection_Moulding,139,142,34:45,35:30,45,Low,0,1018.5,0
J099,M07,M07,Injection_Moulding,143,145,35:45,36:15,30,Low,0,688.5,0
J120,M07,M07,Injection_Moulding,146,154,36:30,38:30,120,Medium,0,2668.5,0
J117,M07,M07,Injection_Moulding,154,155,38:30,38:45,15,Medium,0,358.5,0
J162,M07,M07,Injection_Moulding,156,163,39:00,40:45,105,Medium,0,2338.5,0
J102,M07,M07,Injection_Moulding,164,170,41:00,42:30,90,Medium,0,1761.0,0
J005,M07,M07,Injection_Moulding,187,191,46:45,47:45,60,High,0,449.5,0
J131,M08,M08,Surface_Grinding,17,25,04:15,06:15,120,High,0,315.64,0
J026,M08,M08,Surface_Grinding,36,40,09:00,10:00,60,Medium,0,435.03,0
J053,M08,M08,Surface_Grinding,40,44,10:00,11:00,60,Medium,0,435.03,0
J144,M08,M08,Surface_Grinding,45,48,11:15,12:00,45,High,0,330.03,0
J128,M08,M08,Surface_Grinding,48,55,12:00,13:45,105,Medium,0,750.03,0
J024,M08,M08,Surface_Grinding,57,65,14:15,16:15,120,Medium,0,855.03,0
J134,M08,M08,Surface_Grinding,67,73,16:45,18:15,90,Medium,0,605.66,0
J150,M08,M08,Surface_Grinding,75,81,18:45,20:15,90,Low,0,403.14,0
J108,M08,M08,Surface_Grinding,84,90,21:00,22:30,90,Low,0,341.89,0
J148,M08,M08,Surface_Grinding,94,95,23:30,23:45,15,Medium,0,40.01,0
J115,M08,M08,Surface_Grinding,113,119,28:15,29:45,90,Low,0,215.01,0
J104,M08,M08,Surface_Grinding,129,133,32:15,33:15,60,High,0,435.03,0
J049,M08,M08,Surface_Grinding,134,137,33:30,34:15,45,High,0,330.03,0
J021,M08,M08,Surface_Grinding,139,149,34:45,37:15,150,High,0,1065.03,0
J146,M08,M08,Surface_Grinding,150,151,37:30,37:45,15,Medium,0,120.03,0
J042,M08,M08,Surface_Grinding,151,152,37:45,38:00,15,Low,0,120.03,0
J034,M08,M08,Surface_Grinding,154,157,38:30,39:15,45,Medium,0,330.03,0
J044,M08,M08,Surface_Grinding,159,167,39:45,41:45,120,Low,0,855.03,0
J076,M08,M08,Surface_Grinding,168,169,42:00,42:15,15,Low,0,75.02,0
J170,M08,M08,Surface_Grinding,169,174,42:15,43:30,75,Medium,0,337.52,0
J066,M08,M08,Surface_Grinding,176,177,44:00,44:15,15,Medium,0,75.02,0
J130,M08,M08,Surface_Grinding,183,190,45:45,47:30,105,Medium,0,285.02,0
