Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J069,M04,M04,Heat_Treatment,536,552,134:00,138:00,240,High,6015,1909.06,1
J393,M05,M05,Stamping_Press,153,154,38:15,38:30,15,High,0,512.97,0
J172,M05,M05,Stamping_Press,156,157,39:00,39:15,15,Medium,0,512.97,0
J044,M05,M05,Stamping_Press,163,164,40:45,41:00,15,High,0,512.97,0
J013,M05,M05,Stamping_Press,167,169,41:45,42:15,30,Medium,690,787.81,1
J360,M05,M05,Stamping_Press,170,171,42:30,42:45,15,Medium,0,320.61,0
J088,M05,M05,Stamping_Press,171,175,42:45,43:45,60,High,540,1145.12,1
J367,M05,M05,Stamping_Press,176,178,44:00,44:30,30,Medium,0,595.44,0
J370,M05,M05,Stamping_Press,178,180,44:30,45:00,30,Low,0,595.44,0
J436,M05,M05,Stamping_Press,180,182,45:00,45:30,30,High,960,595.44,1
J258,M05,M05,Stamping_Press,183,185,45:45,46:15,30,Medium,675,467.19,1
J384,M05,M05,Stamping_Press,186,188,46:30,47:00,30,Low,0,317.57,0
J205,M05,M05,Stamping_Press,190,192,47:30,48:00,30,Low,390,317.57,1
J068,M05,M05,Stamping_Press,193,205,48:15,51:15,180,High,615,1783.37,1
J020,M05,M05,Stamping_Press,207,209,51:45,52:15,30,Low,0,317.57,0
J017,M05,M05,Stamping_Press,211,214,52:45,53:30,45,Low,0,464.15,0
J447,M05,M05,Stamping_Press,216,230,54:00,57:30,210,Medium,1965,2076.53,1
J169,M05,M05,Stamping_Press,231,234,57:45,58:30,45,Low,1455,464.15,1
J168,M05,M05,Stamping_Press,236,242,59:00,60:30,90,Medium,1695,903.89,1
J401,M05,M05,Stamping_Press,244,247,61:00,61:45,45,Medium,0,464.15,0
J028,M05,M05,Stamping_Press,249,252,62:15,63:00,45,Medium,0,464.15,0
J224,M05,M05,Stamping_Press,253,256,63:15,64:00,45,High,0,464.15,0
J364,M05,M05,Stamping_Press,258,266,64:30,66:30,120,Medium,1950,1197.05,1
J442,M05,M05,Stamping_Press,268,274,67:00,68:30,90,Medium,435,903.89,1
J446,M05,M05,Stamping_Press,275,287,68:45,71:45,180,Low,840,1783.37,1
J093,M05,M05,Stamping_Press,289,297,72:15,74:15,120,Medium,2355,1197.05,1
J369,M05,M05,Stamping_Press,299,305,74:45,76:15,90,Low,2025,903.89,1
J392,M05,M05,Stamping_Press,307,317,76:45,79:15,150,Low,1020,1490.21,1
J388,M05,M05,Stamping_Press,319,333,79:45,83:15,210,High,1515,2076.53,1
J076,M06,M06,Assembly_Line,89,90,22:15,22:30,15,Low,0,93.3,0
J379,M06,M06,Assembly_Line,107,108,26:45,27:00,15,Medium,0,93.3,0
J331,M06,M06,Assembly_Line,119,120,29:45,30:00,15,Medium,0,93.3,0
J372,M06,M06,Assembly_Line,172,173,43:00,43:15,15,Low,0,174.94,0
J142,M06,M06,Assembly_Line,177,178,44:15,44:30,15,Medium,720,174.94,1
J412,M06,M06,Assembly_Line,180,181,45:00,45:15,15,Medium,1140,174.94,1
J214,M06,M06,Assembly_Line,183,184,45:45,46:00,15,Medium,1335,174.94,1
J389,M06,M06,Assembly_Line,186,187,46:30,46:45,15,High,1110,93.3,1
J186,M06,M06,Assembly_Line,187,188,46:45,47:00,15,Low,0,93.3,0
J177,M06,M06,Assembly_Line,188,189,47:00,47:15,15,High,1485,93.3,1
J317,M06,M06,Assembly_Line,190,191,47:30,47:45,15,High,0,93.3,0
J154,M06,M06,Assembly_Line,191,192,47:45,48:00,15,Medium,1380,93.3,1
J178,M06,M06,Assembly_Line,194,195,48:30,48:45,15,Medium,0,93.3,0
J170,M06,M06,Assembly_Line,197,198,49:15,49:30,15,Medium,1260,93.3,1
J263,M06,M06,Assembly_Line,199,200,49:45,50:00,15,High,0,93.3,0
J034,M06,M06,Assembly_Line,202,203,50:30,50:45,15,Medium,0,93.3,0
J478,M06,M06,Assembly_Line,205,206,51:15,51:30,15,Medium,825,93.3,1
J121,M06,M06,Assembly_Line,208,209,52:00,52:15,15,High,0,93.3,0
J243,M06,M06,Assembly_Line,210,211,52:30,52:45,15,Medium,570,93.3,1
J244,M06,M06,Assembly_Line,212,213,53:00,53:15,15,Low,900,93.3,1
J061,M06,M06,Assembly_Line,214,215,53:30,53:45,15,Medium,0,93.3,0
J146,M06,M06,Assembly_Line,217,219,54:15,54:45,30,Low,1545,177.39,1
J491,M06,M06,Assembly_Line,221,224,55:15,56:00,45,Medium,0,261.48,0
J286,M06,M06,Assembly_Line,226,230,56:30,57:30,60,Medium,2505,345.57,1
J054,M06,M06,Assembly_Line,231,233,57:45,58:15,30,Medium,0,177.39,0
J095,M06,M06,Assembly_Line,235,237,58:45,59:15,30,Medium,1530,177.39,1
J237,M06,M06,Assembly_Line,239,241,59:45,60:15,30,Medium,1755,177.39,1
J437,M06,M06,Assembly_Line,243,245,60:45,61:15,30,Medium,2250,177.39,1
J221,M06,M06,Assembly_Line,247,249,61:45,62:15,30,Medium,2280,177.39,1
J203,M06,M06,Assembly_Line,251,253,62:45,63:15,30,Low,465,177.39,1
J409,M06,M06,Assembly_Line,255,259,63:45,64:45,60,Medium,720,345.57,1
J495,M06,M06,Assembly_Line,261,265,65:15,66:15,60,Medium,585,345.57,1
J131,M06,M06,Assembly_Line,266,272,66:30,68:00,90,Medium,2955,513.75,1
J345,M06,M06,Assembly_Line,274,276,68:30,69:00,30,Medium,960,177.39,1
J196,M06,M06,Assembly_Line,278,280,69:30,70:00,30,High,2475,177.39,1
J377,M06,M06,Assembly_Line,282,284,70:30,71:00,30,Low,2475,177.39,1
J023,M06,M06,Assembly_Line,285,287,71:15,71:45,30,Medium,855,177.39,1
J332,M06,M06,Assembly_Line,288,290,72:00,72:30,30,Low,750,177.39,1
J199,M06,M06,Assembly_Line,292,294,73:00,73:30,30,High,1680,177.39,1
J438,M06,M06,Assembly_Line,296,299,74:00,74:45,45,Medium,825,261.48,1
J187,M06,M06,Assembly_Line,300,306,75:00,76:30,90,High,2580,513.75,1
J141,M06,M06,Assembly_Line,308,316,77:00,79:00,120,High,3045,681.93,1
J183,M06,M06,Assembly_Line,318,326,79:30,81:30,120,Low,1650,681.93,1
J343,M06,M06,Assembly_Line,328,336,82:00,84:00,120,Medium,1545,681.93,1
J026,M06,M06,Assembly_Line,337,340,84:15,85:00,45,Medium,990,261.48,1
J253,M06,M06,Assembly_Line,341,344,85:15,86:00,45,Medium,1830,261.48,1
J476,M06,M06,Assembly_Line,345,348,86:15,87:00,45,High,3375,261.48,1
J402,M06,M06,Assembly_Line,350,362,87:30,90:30,180,Medium,3675,1018.29,1
J311,M06,M06,Assembly_Line,364,368,91:00,92:00,60,High,1965,345.57,1
J085,M06,M06,Assembly_Line,370,374,92:30,93:30,60,Medium,3450,345.57,1
J289,M06,M06,Assembly_Line,375,389,93:45,97:15,210,Medium,3705,1186.47,1
J042,M06,M06,Assembly_Line,391,407,97:45,101:45,240,High,4290,1354.65,1
J040,M06,M06,Assembly_Line,409,412,102:15,103:00,45,Low,4500,261.48,1
J094,M06,M06,Assembly_Line,414,417,103:30,104:15,45,Medium,4530,261.48,1
J077,M06,M06,Assembly_Line,419,422,104:45,105:30,45,Low,4110,261.48,1
J255,M06,M06,Assembly_Line,424,430,106:00,107:30,90,Medium,3795,513.75,1
J420,M06,M06,Assembly_Line,431,434,107:45,108:30,45,High,3015,261.48,1
J315,M06,M06,Assembly_Line,435,438,108:45,109:30,45,Medium,2820,261.48,1
J415,M06,M06,Assembly_Line,440,444,110:00,111:00,60,High,5220,345.57,1
J292,M06,M06,Assembly_Line,445,448,111:15,112:00,45,Medium,4170,261.48,1
J074,M06,M06,Assembly_Line,450,453,112:30,113:15,45,Medium,4245,261.48,1
J363,M06,M06,Assembly_Line,455,458,113:45,114:30,45,Medium,3165,261.48,1
J191,M06,M06,Assembly_Line,460,463,115:00,115:45,45,Medium,3015,261.48,1
J132,M06,M06,Assembly_Line,464,467,116:00,116:45,45,High,4380,261.48,1
J140,M06,M06,Assembly_Line,468,471,117:00,117:45,45,Medium,4365,261.48,1
J144,M06,M06,Assembly_Line,473,477,118:15,119:15,60,Medium,3720,345.57,1
J290,M06,M06,Assembly_Line,479,491,119:45,122:45,180,Medium,3840,1018.29,1
J285,M06,M06,Assembly_Line,493,497,123:15,124:15,60,Medium,5190,345.57,1
J288,M06,M06,Assembly_Line,499,503,124:45,125:45,60,Low,4290,345.57,1
J159,M06,M06,Assembly_Line,504,508,126:00,127:00,60,High,4335,345.57,1
J338,M06,M06,Assembly_Line,510,526,127:30,131:30,240,Medium,6435,1354.65,1
J492,M06,M06,Assembly_Line,528,532,132:00,133:00,60,Low,5970,345.57,1
J344,M06,M06,Assembly_Line,534,538,133:30,134:30,60,Medium,5790,345.57,1
J110,M06,M06,Assembly_Line,540,544,135:00,136:00,60,Medium,5745,345.57,1
J174,M06,M06,Assembly_Line,545,551,136:15,137:45,90,Medium,4935,513.75,1
J408,M06,M06,Assembly_Line,553,559,138:15,139:45,90,High,5340,513.75,1
J193,M06,M06,Assembly_Line,561,567,140:15,141:45,90,High,5220,513.75,1
J300,M06,M06,Assembly_Line,569,579,142:15,144:45,150,Medium,4605,850.11,1
J336,M06,M06,Assembly_Line,580,590,145:00,147:30,150,Medium,4530,850.11,1
J327,M06,M06,Assembly_Line,591,607,147:45,151:45,240,Medium,6450,1354.65,1
J087,M06,M06,Assembly_Line,608,616,152:00,154:00,120,Medium,7230,681.93,1
J439,M06,M06,Assembly_Line,618,624,154:30,156:00,90,Medium,5730,513.75,1
J129,M06,M06,Assembly_Line,625,631,156:15,157:45,90,Medium,7305,513.75,1
J083,M06,M06,Assembly_Line,633,647,158:15,161:45,210,Medium,7905,1186.47,1
J171,M06,M06,Assembly_Line,649,661,162:15,165:15,180,Medium,8265,1018.29,1
J107,M06,M06,Assembly_Line,663,669,165:45,167:15,90,Medium,6405,513.75,1
J155,M06,M06,Assembly_Line,671,683,167:45,170:45,180,High,8235,1018.29,1
J421,M06,M06,Assembly_Line,684,690,171:00,172:30,90,Medium,7920,513.75,1
J099,M06,M06,Assembly_Line,692,706,173:00,176:30,210,Medium,7680,1186.47,1
J460,M06,M06,Assembly_Line,707,717,176:45,179:15,150,High,7170,850.11,1
J268,M06,M06,Assembly_Line,718,726,179:30,181:30,120,Medium,8550,681.93,1
J206,M06,M06,Assembly_Line,728,744,182:00,186:00,240,High,8025,1354.65,1
J467,M06,M06,Assembly_Line,746,760,186:30,190:00,210,Low,9300,1186.47,1
J334,M06,M06,Assembly_Line,762,770,190:30,192:30,120,Medium,8205,681.93,1
J419,M06,M06,Assembly_Line,772,784,193:00,196:00,180,High,8145,1018.29,1
J416,M06,M06,Assembly_Line,786,800,196:30,200:00,210,Medium,8580,1186.47,1
J111,M06,M06,Assembly_Line,802,812,200:30,203:00,150,Low,8475,850.11,1
J164,M06,M06,Assembly_Line,814,824,203:30,206:00,150,Medium,8820,850.11,1
J148,M06,M06,Assembly_Line,826,840,206:30,210:00,210,Medium,10785,1186.47,1
J137,M06,M06,Assembly_Line,842,850,210:30,212:30,120,Medium,9225,681.93,1
J078,M06,M06,Assembly_Line,851,863,212:45,215:45,180,Medium,10860,1018.29,1
J440,M06,M06,Assembly_Line,865,877,216:15,219:15,180,Low,11190,1018.29,1
J272,M06,M06,Assembly_Line,878,890,219:30,222:30,180,Medium,10005,1018.29,1
J238,M06,M06,Assembly_Line,892,904,223:00,226:00,180,Low,11655,1018.29,1
J267,M06,M06,Assembly_Line,906,918,226:30,229:30,180,Medium,10035,1018.29,1
J113,M06,M06,Assembly_Line,920,932,230:00,233:00,180,Medium,11655,1018.29,1
J385,M06,M06,Assembly_Line,934,946,233:30,236:30,180,Medium,10035,1018.29,1
J089,M06,M06,Assembly_Line,947,963,236:45,240:45,240,High,12285,1354.65,1
J207,M06,M06,Assembly_Line,964,978,241:00,244:30,210,Medium,10710,1186.47,1
J350,M06,M06,Assembly_Line,979,993,244:45,248:15,210,Medium,12210,1186.47,1
J192,M06,M06,Assembly_Line,994,1010,248:30,252:30,240,Medium,11460,1354.65,1
J291,M06,M06,Assembly_Line,1012,1024,253:00,256:00,180,Medium,12495,1018.29,1
J071,M06,M06,Assembly_Line,1025,1039,256:15,259:45,210,Medium,13260,1186.47,1
J493,M06,M06,Assembly_Line,1041,1055,260:15,263:45,210,Low,11505,1186.47,1
J445,M06,M06,Assembly_Line,1056,1072,264:00,268:00,240,High,12090,1354.65,1
J016,M06,M06,Assembly_Line,1074,1090,268:30,272:30,240,High,13530,1354.65,1
J325,M06,M06,Assembly_Line,1092,1108,273:00,277:00,240,Medium,12480,1354.65,1
J035,M06,M06,Assembly_Line,1110,1126,277:30,281:30,240,High,14295,1354.65,1
J240,M07,M07,Injection_Moulding,85,87,21:15,21:45,30,Medium,0,722.81,0
J342,M07,M07,Injection_Moulding,89,91,22:15,22:45,30,High,0,385.5,0
J366,M07,M07,Injection_Moulding,93,96,23:15,24:00,45,High,0,559.64,0
J128,M07,M07,Injection_Moulding,99,103,24:45,25:45,60,High,0,733.78,0
J368,M07,M07,Injection_Moulding,175,181,43:45,45:15,90,Medium,0,2028.86,0
J410,M07,M07,Injection_Moulding,184,200,46:00,50:00,240,Low,0,2823.46,0
J080,M08,M08,Surface_Grinding,171,172,42:45,43:00,15,Medium,0,238.73,0
J452,M08,M08,Surface_Grinding,176,177,44:00,44:15,15,High,705,238.73,1
J487,M08,M08,Surface_Grinding,178,179,44:30,44:45,15,Medium,0,238.73,0
J213,M08,M08,Surface_Grinding,181,182,45:15,45:30,15,Medium,900,238.73,1
J304,M08,M08,Surface_Grinding,183,184,45:45,46:00,15,Medium,510,238.73,1
J163,M08,M08,Surface_Grinding,186,187,46:30,46:45,15,Low,540,127.32,1
J314,M08,M08,Surface_Grinding,188,189,47:00,47:15,15,Low,0,127.32,0
J461,M08,M08,Surface_Grinding,189,190,47:15,47:30,15,Low,450,127.32,1
J296,M08,M08,Surface_Grinding,191,192,47:45,48:00,15,Low,0,127.32,0
J059,M08,M08,Surface_Grinding,194,196,48:30,49:00,30,Low,390,230.5,1
J218,M08,M08,Surface_Grinding,197,199,49:15,49:45,30,High,0,230.5,0
J234,M08,M08,Surface_Grinding,201,204,50:15,51:00,45,High,1515,333.68,1
J195,M08,M08,Surface_Grinding,206,209,51:30,52:15,45,Medium,0,333.68,0
J475,M08,M08,Surface_Grinding,210,214,52:30,53:30,60,Medium,2070,436.86,1
J457,M08,M08,Surface_Grinding,215,219,53:45,54:45,60,Low,960,436.86,1
J337,M08,M08,Surface_Grinding,221,225,55:15,56:15,60,Medium,960,436.86,1
J101,M08,M08,Surface_Grinding,227,229,56:45,57:15,30,Low,0,230.5,0
J264,M08,M08,Surface_Grinding,231,237,57:45,59:15,90,High,2265,643.22,1
J373,M08,M08,Surface_Grinding,238,244,59:30,61:00,90,Medium,2340,643.22,1
J417,M08,M08,Surface_Grinding,245,247,61:15,61:45,30,Medium,1815,230.5,1
J031,M08,M08,Surface_Grinding,249,251,62:15,62:45,30,High,1605,230.5,1
J049,M08,M08,Surface_Grinding,252,254,63:00,63:30,30,Low,1890,230.5,1
J127,M08,M08,Surface_Grinding,256,258,64:00,64:30,30,Low,1410,230.5,1
J116,M08,M08,Surface_Grinding,260,262,65:00,65:30,30,Medium,0,230.5,0
J464,M08,M08,Surface_Grinding,264,266,66:00,66:30,30,Medium,60,230.5,1
J084,M08,M08,Surface_Grinding,268,270,67:00,67:30,30,Medium,30,230.5,1
J266,M08,M08,Surface_Grinding,271,274,67:45,68:30,45,Medium,525,333.68,1
J387,M08,M08,Surface_Grinding,276,288,69:00,72:00,180,Medium,3150,1262.3,1
J468,M08,M08,Surface_Grinding,290,298,72:30,74:30,120,Medium,2955,849.58,1
J474,M08,M08,Surface_Grinding,300,303,75:00,75:45,45,Medium,1875,333.68,1
J194,M08,M08,Surface_Grinding,304,307,76:00,76:45,45,Low,1800,333.68,1
J485,M08,M08,Surface_Grinding,309,312,77:15,78:00,45,Medium,1800,333.68,1
J009,M08,M08,Surface_Grinding,313,325,78:15,81:15,180,Medium,555,1262.3,1
J124,M08,M08,Surface_Grinding,326,340,81:30,85:00,210,Medium,3135,1468.66,1
J006,M08,M08,Surface_Grinding,341,344,85:15,86:00,45,Medium,1860,333.68,1
J033,M08,M08,Surface_Grinding,345,349,86:15,87:15,60,Medium,1905,436.86,1
J433,M08,M08,Surface_Grinding,351,355,87:45,88:45,60,High,1950,436.86,1
J448,M08,M08,Surface_Grinding,356,360,89:00,90:00,60,Medium,3525,436.86,1
J371,M08,M08,Surface_Grinding,361,364,90:15,91:00,45,Low,3120,333.68,1
J441,M08,M08,Surface_Grinding,366,370,91:30,92:30,60,Low,3840,436.86,1
J496,M08,M08,Surface_Grinding,372,376,93:00,94:00,60,Medium,2355,436.86,1
J065,M08,M08,Surface_Grinding,378,384,94:30,96:00,90,Medium,1665,643.22,1
J210,M08,M08,Surface_Grinding,386,392,96:30,98:00,90,Low,2520,643.22,1
J226,M08,M08,Surface_Grinding,394,398,98:30,99:30,60,Medium,2235,436.86,1
J160,M08,M08,Surface_Grinding,400,404,100:00,101:00,60,High,4020,436.86,1
J252,M08,M08,Surface_Grinding,406,410,101:30,102:30,60,Medium,3750,436.86,1
J149,M08,M08,Surface_Grinding,412,416,103:00,104:00,60,Medium,2490,436.86,1
J114,M08,M08,Surface_Grinding,418,422,104:30,105:30,60,High,2505,436.86,1
J052,M08,M08,Surface_Grinding,424,428,106:00,107:00,60,High,3855,436.86,1
J352,M08,M08,Surface_Grinding,430,438,107:30,109:30,120,Low,4710,849.58,1
J480,M08,M08,Surface_Grinding,440,444,110:00,111:00,60,Medium,4080,436.86,1
J301,M08,M08,Surface_Grinding,446,458,111:30,114:30,180,Medium,3975,1262.3,1
J156,M08,M08,Surface_Grinding,460,466,115:00,116:30,90,Medium,3450,643.22,1
J312,M08,M08,Surface_Grinding,468,478,117:00,119:30,150,Medium,5385,1055.94,1
J424,M08,M08,Surface_Grinding,479,489,119:45,122:15,150,Medium,4200,1055.94,1
J219,M08,M08,Surface_Grinding,490,498,122:30,124:30,120,High,4170,849.58,1
J138,M08,M08,Surface_Grinding,499,511,124:45,127:45,180,Medium,4470,1262.3,1
J051,M08,M08,Surface_Grinding,512,528,128:00,132:00,240,Low,6180,1675.02,1
J047,M08,M08,Surface_Grinding,529,545,132:15,136:15,240,Low,4695,1675.02,1
J469,M08,M08,Surface_Grinding,547,555,136:45,138:45,120,Medium,4995,849.58,1
J038,M08,M08,Surface_Grinding,557,573,139:15,143:15,240,Medium,4275,1675.02,1
J391,M08,M08,Surface_Grinding,575,581,143:45,145:15,90,Medium,4965,643.22,1
J063,M08,M08,Surface_Grinding,583,599,145:45,149:45,240,Medium,4665,1675.02,1
J484,M08,M08,Surface_Grinding,600,616,150:00,154:00,240,Medium,7185,1675.02,1
J428,M08,M08,Surface_Grinding,618,626,154:30,156:30,120,Medium,5955,849.58,1
J073,M08,M08,Surface_Grinding,628,644,157:00,161:00,240,Medium,6210,1675.02,1
J079,M08,M08,Surface_Grinding,645,655,161:15,163:45,150,Medium,7410,1055.94,1
J231,M08,M08,Surface_Grinding,657,665,164:15,166:15,120,Low,6090,849.58,1
J070,M08,M08,Surface_Grinding,666,676,166:30,169:00,150,Low,6645,1055.94,1
J197,M08,M08,Surface_Grinding,677,693,169:15,173:15,240,Medium,6705,1675.02,1
J308,M08,M08,Surface_Grinding,694,708,173:30,177:00,210,High,8430,1468.66,1
J407,M08,M08,Surface_Grinding,710,726,177:30,181:30,240,Medium,8580,1675.02,1
J067,M08,M08,Surface_Grinding,727,741,181:45,185:15,210,Medium,8730,1468.66,1
J411,M09,M09,Drilling_Centre,67,68,16:45,17:00,15,High,0,585.33,0
