Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J149,M03,M03,Welding_Robot,65,69,16:15,17:15,60,Low,0,2165.64,0
J129,M03,M03,Welding_Robot,70,74,17:30,18:30,60,Medium,0,1771.89,0
J100,M03,M03,Welding_Robot,76,79,19:00,19:45,45,Medium,0,1025.4,0
J058,M03,M03,Welding_Robot,129,133,32:15,33:15,60,Medium,0,2165.64,0
J094,M03,M03,Welding_Robot,134,137,33:30,34:15,45,Low,0,1640.64,0
J033,M03,M03,Welding_Robot,143,146,35:45,36:30,45,High,0,1640.64,0
J076,M03,M03,Welding_Robot,146,147,36:30,36:45,15,Medium,0,590.64,0
J142,M03,M03,Welding_Robot,148,152,37:00,38:00,60,Medium,0,2165.64,0
J089,M03,M03,Welding_Robot,152,155,38:00,38:45,45,Medium,0,1640.64,0
J103,M03,M03,Welding_Robot,156,157,39:00,39:15,15,Low,0,590.64,0
J111,M03,M03,Welding_Robot,157,159,39:15,39:45,30,Low,0,1115.64,0
J146,M03,M03,Welding_Robot,161,166,40:15,41:30,75,Medium,0,2690.64,0
J019,M03,M03,Welding_Robot,166,168,41:30,42:00,30,High,0,1115.64,0
J011,M03,M03,Welding_Robot,168,173,42:00,43:15,75,High,0,1681.65,0
J093,M03,M03,Welding_Robot,183,187,45:45,46:45,60,High,0,894.15,0
J117,M03,M03,Welding_Robot,187,190,46:45,47:30,45,High,0,546.88,0
J090,M04,M04,Heat_Treatment,21,22,05:15,05:30,15,Low,0,87.95,0
J114,M04,M04,Heat_Treatment,24,27,06:00,06:45,45,Medium,0,446.16,0
J092,M04,M04,Heat_Treatment,30,36,07:30,09:00,90,High,0,1205.53,0
J153,M04,M04,Heat_Treatment,36,38,09:00,09:30,30,Medium,0,488.85,0
J037,M04,M04,Heat_Treatment,42,46,10:30,11:30,60,High,0,938.85,0
J005,M04,M04,Heat_Treatment,46,49,11:30,12:15,45,High,0,713.85,0
J108,M04,M04,Heat_Treatment,49,59,12:15,14:45,150,Medium,0,2288.85,0
J021,M04,M04,Heat_Treatment,60,63,15:00,15:45,45,Medium,0,713.85,0
J157,M04,M04,Heat_Treatment,64,72,16:00,18:00,120,Low,0,1838.85,0
J122,M04,M04,Heat_Treatment,73,77,18:15,19:15,60,Low,0,586.78,0
J099,M04,M04,Heat_Treatment,79,81,19:45,20:15,30,Medium,0,305.53,0
J044,M04,M04,Heat_Treatment,83,85,20:45,21:15,30,High,0,305.53,0
J155,M04,M04,Heat_Treatment,86,90,21:30,22:30,60,Medium,0,455.53,0
J118,M04,M04,Heat_Treatment,121,125,30:15,31:15,60,Medium,0,586.78,0
J121,M04,M04,Heat_Treatment,134,144,33:30,36:00,150,High,0,2288.85,0
J091,M04,M04,Heat_Treatment,145,146,36:15,36:30,15,Medium,0,263.85,0
J040,M04,M04,Heat_Treatment,146,150,36:30,37:30,60,Medium,0,938.85,0
J151,M04,M04,Heat_Treatment,150,156,37:30,39:00,90,Medium,0,1388.85,0
J022,M04,M04,Heat_Treatment,156,160,39:00,40:00,60,Medium,0,938.85,0
J013,M04,M04,Heat_Treatment,161,162,40:15,40:30,15,Low,0,263.85,0
J073,M04,M04,Heat_Treatment,162,169,40:30,42:15,105,Medium,0,1529.48,0
J158,M04,M04,Heat_Treatment,170,171,42:30,42:45,15,Medium,0,164.91,0
J064,M04,M04,Heat_Treatment,180,183,45:00,45:45,45,Medium,0,446.16,0
J160,M04,M04,Heat_Treatment,190,191,47:30,47:45,15,Medium,0,87.95,0
J130,M05,M05,Stamping_Press,15,22,03:45,05:30,105,High,0,680.42,0
J029,M05,M05,Stamping_Press,35,40,08:45,10:00,75,Low,0,1471.26,0
J045,M05,M05,Stamping_Press,40,45,10:00,11:15,75,Low,0,1471.26,0
J043,M05,M05,Stamping_Press,45,55,11:15,13:45,150,Medium,0,2896.26,0
J137,M05,M05,Stamping_Press,56,66,14:00,16:30,150,High,0,2896.26,0
J026,M05,M05,Stamping_Press,66,68,16:30,17:00,30,High,0,616.26,0
J032,M05,M05,Stamping_Press,70,73,17:30,18:15,45,Medium,0,794.38,0
J028,M05,M05,Stamping_Press,73,75,18:15,18:45,30,Medium,0,385.16,0
J051,M05,M05,Stamping_Press,75,77,18:45,19:15,30,High,0,385.16,0
J059,M05,M05,Stamping_Press,78,84,19:30,21:00,90,Medium,0,1097.66,0
J105,M05,M05,Stamping_Press,105,113,26:15,28:15,120,High,0,775.42,0
J048,M05,M05,Stamping_Press,132,134,33:00,33:30,30,Medium,0,616.26,0
J120,M05,M05,Stamping_Press,134,138,33:30,34:30,60,High,0,1186.26,0
J125,M05,M05,Stamping_Press,142,144,35:30,36:00,30,Low,0,616.26,0
J097,M05,M05,Stamping_Press,144,146,36:00,36:30,30,Medium,0,616.26,0
J085,M05,M05,Stamping_Press,151,161,37:45,40:15,150,Low,0,2896.26,0
J050,M05,M05,Stamping_Press,163,164,40:45,41:00,15,Low,0,331.26,0
J159,M05,M05,Stamping_Press,166,167,41:30,41:45,15,Low,0,331.26,0
J018,M05,M05,Stamping_Press,169,171,42:15,42:45,30,Medium,0,385.16,0
J052,M05,M05,Stamping_Press,172,174,43:00,43:30,30,Medium,0,385.16,0
J066,M06,M06,Assembly_Line,19,20,04:45,05:00,15,Medium,0,170.92,0
J053,M06,M06,Assembly_Line,33,39,08:15,09:45,90,Medium,0,2837.76,0
J148,M06,M06,Assembly_Line,40,43,10:00,10:45,45,Medium,0,1442.76,0
J123,M06,M06,Assembly_Line,46,47,11:30,11:45,15,Low,0,512.76,0
J055,M06,M06,Assembly_Line,48,54,12:00,13:30,90,High,0,2837.76,0
J023,M06,M06,Assembly_Line,56,62,14:00,15:30,90,Low,0,2837.76,0
J098,M06,M06,Assembly_Line,63,70,15:45,17:30,105,High,0,3302.76,0
J136,M06,M06,Assembly_Line,71,75,17:45,18:45,60,Low,0,1384.64,0
J039,M06,M06,Assembly_Line,77,81,19:15,20:15,60,Low,0,1192.35,0
J152,M06,M06,Assembly_Line,81,82,20:15,20:30,15,Medium,0,320.48,0
J038,M06,M06,Assembly_Line,87,89,21:45,22:15,30,High,0,475.48,0
J088,M06,M06,Assembly_Line,97,105,24:15,26:15,120,Low,0,1255.92,0
J042,M06,M06,Assembly_Line,134,138,33:30,34:30,60,Medium,0,1907.76,0
J102,M06,M06,Assembly_Line,138,148,34:30,37:00,150,Low,0,4697.76,0
J126,M06,M06,Assembly_Line,148,150,37:00,37:30,30,Low,0,977.76,0
J034,M06,M06,Assembly_Line,150,153,37:30,38:15,45,Low,0,1442.76,0
J106,M06,M06,Assembly_Line,154,156,38:30,39:00,30,Medium,0,977.76,0
J049,M06,M06,Assembly_Line,156,161,39:00,40:15,75,Medium,0,2372.76,0
J036,M06,M06,Assembly_Line,162,168,40:30,42:00,90,High,0,2837.76,0
J081,M06,M06,Assembly_Line,170,173,42:30,43:15,45,Medium,0,901.72,0
J134,M07,M07,Injection_Moulding,25,35,06:15,08:45,150,High,0,936.06,0
J133,M07,M07,Injection_Moulding,36,41,09:00,10:15,75,Medium,0,640.89,0
J115,M07,M07,Injection_Moulding,42,49,10:30,12:15,105,Medium,0,892.89,0
J017,M07,M07,Injection_Moulding,51,61,12:45,15:15,150,High,0,1270.89,0
J003,M07,M07,Injection_Moulding,63,70,15:45,17:30,105,Medium,0,892.89,0
J132,M07,M07,Injection_Moulding,71,73,17:45,18:15,30,Medium,0,215.64,0
J063,M07,M07,Injection_Moulding,74,81,18:30,20:15,105,Medium,0,558.06,0
J024,M07,M07,Injection_Moulding,89,99,22:15,24:45,150,High,0,423.63,0
J072,M07,M07,Injection_Moulding,109,113,27:15,28:15,60,Medium,0,171.63,0
J083,M07,M07,Injection_Moulding,129,130,32:15,32:30,15,Medium,0,136.89,0
J001,M07,M07,Injection_Moulding,134,139,33:30,34:45,75,High,0,640.89,0
J087,M07,M07,Injection_Moulding,140,141,35:00,35:15,15,Medium,0,136.89,0
J068,M07,M07,Injection_Moulding,142,152,35:30,38:00,150,Medium,0,1270.89,0
J008,M07,M07,Injection_Moulding,153,158,38:15,39:30,75,Low,0,640.89,0
J009,M07,M07,Injection_Moulding,160,164,40:00,41:00,60,Medium,0,514.89,0
J109,M07,M07,Injection_Moulding,167,173,41:45,43:15,90,Low,0,530.64,0
J031,M07,M07,Injection_Moulding,175,178,43:45,44:30,45,High,0,243.06,0
J075,M07,M07,Injection_Moulding,190,194,47:30,48:30,60,Medium,0,171.63,0
J016,M08,M08,Surface_Grinding,7,17,01:45,04:15,150,Low,0,1115.75,0
J071,M08,M08,Surface_Grinding,30,35,07:30,08:45,75,Medium,0,1432.03,0
J141,M08,M08,Surface_Grinding,37,43,09:15,10:45,90,Medium,0,2027.25,0
J062,M08,M08,Surface_Grinding,44,47,11:00,11:45,45,Medium,0,1037.25,0
J107,M08,M08,Surface_Grinding,49,52,12:15,13:00,45,High,0,1037.25,0
J156,M08,M08,Surface_Grinding,52,53,13:00,13:15,15,Low,0,377.25,0
J095,M08,M08,Surface_Grinding,58,66,14:30,16:30,120,High,0,2687.25,0
J027,M08,M08,Surface_Grinding,66,67,16:30,16:45,15,Medium,0,377.25,0
J096,M08,M08,Surface_Grinding,68,78,17:00,19:30,150,Medium,0,2604.75,0
J135,M08,M08,Surface_Grinding,80,90,20:00,22:30,150,High,0,1899.53,0
J143,M08,M08,Surface_Grinding,134,135,33:30,33:45,15,High,0,377.25,0
J124,M08,M08,Surface_Grinding,135,138,33:45,34:30,45,Medium,0,1037.25,0
J104,M08,M08,Surface_Grinding,140,144,35:00,36:00,60,Medium,0,1367.25,0
J079,M08,M08,Surface_Grinding,149,156,37:15,39:00,105,Medium,0,2357.25,0
J128,M08,M08,Surface_Grinding,158,160,39:30,40:00,30,Medium,0,707.25,0
J025,M08,M08,Surface_Grinding,162,165,40:30,41:15,45,Medium,0,1037.25,0
J139,M08,M08,Surface_Grinding,166,176,41:30,44:00,150,Medium,0,2357.25,0
