Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J095,M06,M06,Assembly_Line,20,22,05:00,05:30,30,Medium,0,88.31,0
J006,M06,M06,Assembly_Line,34,37,08:30,09:15,45,Medium,0,390.93,0
J036,M06,M06,Assembly_Line,38,45,09:30,11:15,105,Medium,0,894.93,0
J103,M06,M06,Assembly_Line,47,50,11:45,12:30,45,Low,0,390.93,0
J011,M06,M06,Assembly_Line,51,52,12:45,13:00,15,Medium,0,138.93,0
J147,M06,M06,Assembly_Line,52,54,13:00,13:30,30,Medium,0,264.93,0
J143,M06,M06,Assembly_Line,56,63,14:00,15:45,105,Low,0,894.93,0
J092,M06,M06,Assembly_Line,65,69,16:15,17:15,60,Medium,0,516.93,0
J151,M06,M06,Assembly_Line,70,76,17:30,19:00,90,Medium,0,579.93,0
J012,M06,M06,Assembly_Line,77,87,19:15,21:45,150,Medium,0,795.58,0
J145,M06,M06,Assembly_Line,89,92,22:15,23:00,45,Medium,0,130.31,0
J041,M06,M06,Assembly_Line,93,101,23:15,25:15,120,Medium,0,340.31,0
J158,M06,M06,Assembly_Line,112,113,28:00,28:15,15,Medium,0,46.31,0
J062,M06,M06,Assembly_Line,115,117,28:45,29:15,30,Medium,0,88.31,0
J049,M06,M06,Assembly_Line,133,136,33:15,34:00,45,High,0,390.93,0
J129,M06,M06,Assembly_Line,137,138,34:15,34:30,15,Medium,0,138.93,0
J086,M06,M06,Assembly_Line,138,145,34:30,36:15,105,Medium,0,894.93,0
J078,M06,M06,Assembly_Line,146,152,36:30,38:00,90,Medium,0,768.93,0
J048,M06,M06,Assembly_Line,153,154,38:15,38:30,15,Low,0,138.93,0
J124,M06,M06,Assembly_Line,154,157,38:30,39:15,45,Medium,0,390.93,0
J087,M06,M06,Assembly_Line,159,160,39:45,40:00,15,Medium,0,138.93,0
J149,M06,M06,Assembly_Line,162,166,40:30,41:30,60,Low,0,516.93,0
J044,M06,M06,Assembly_Line,168,176,42:00,44:00,120,Low,0,638.08,0
J022,M06,M06,Assembly_Line,177,182,44:15,45:30,75,Medium,0,401.83,0
J019,M06,M06,Assembly_Line,184,191,46:00,47:45,105,Medium,0,298.31,0
J090,M06,M06,Assembly_Line,192,202,48:00,50:30,150,Low,0,424.31,0
J072,M07,M07,Injection_Moulding,31,33,07:45,08:15,30,Medium,0,554.06,0
J020,M07,M07,Injection_Moulding,35,40,08:45,10:00,75,Medium,0,1678.5,0
J179,M07,M07,Injection_Moulding,40,48,10:00,12:00,120,High,0,2668.5,0
J177,M07,M07,Injection_Moulding,57,64,14:15,16:00,105,Medium,0,2338.5,0
J004,M07,M07,Injection_Moulding,65,68,16:15,17:00,45,Low,0,1018.5,0
J175,M07,M07,Injection_Moulding,69,71,17:15,17:45,30,Low,0,688.5,0
J065,M07,M07,Injection_Moulding,72,73,18:00,18:15,15,Low,0,224.06,0
J016,M07,M07,Injection_Moulding,73,77,18:15,19:15,60,Medium,0,842.81,0
J112,M07,M07,Injection_Moulding,79,80,19:45,20:00,15,Medium,0,224.06,0
J121,M07,M07,Injection_Moulding,88,95,22:00,23:45,105,Low,0,779.5,0
J097,M07,M07,Injection_Moulding,110,118,27:30,29:30,120,High,0,889.5,0
J180,M07,M07,Injection_Moulding,134,138,33:30,34:30,60,Medium,0,1348.5,0
J068,M07,M07,Injection_Moulding,142,146,35:30,36:30,60,Medium,0,1348.5,0
J099,M07,M07,Injection_Moulding,147,149,36:45,37:15,30,Low,0,688.5,0
J146,M07,M07,Injection_Moulding,150,151,37:30,37:45,15,Medium,0,358.5,0
J168,M07,M07,Injection_Moulding,151,153,37:45,38:15,30,Low,0,688.5,0
J162,M07,M07,Injection_Moulding,155,162,38:45,40:30,105,Medium,0,2338.5,0
J102,M07,M07,Injection_Moulding,163,169,40:45,42:15,90,Medium,0,1884.75,0
J005,M07,M07,Injection_Moulding,187,191,46:45,47:45,60,High,0,449.5,0
J084,M08,M08,Surface_Grinding,5,6,01:15,01:30,15,High,0,40.01,0
J140,M08,M08,Surface_Grinding,7,10,01:45,02:30,45,Medium,0,110.01,0
J014,M08,M08,Surface_Grinding,32,37,08:00,09:15,75,Medium,0,540.03,0
J026,M08,M08,Surface_Grinding,38,42,09:30,10:30,60,Medium,0,435.03,0
J043,M08,M08,Surface_Grinding,44,46,11:00,11:30,30,Medium,0,225.03,0
J133,M08,M08,Surface_Grinding,47,48,11:45,12:00,15,Medium,0,120.03,0
J037,M08,M08,Surface_Grinding,48,52,12:00,13:00,60,Medium,0,435.03,0
J040,M08,M08,Surface_Grinding,53,54,13:15,13:30,15,Medium,0,120.03,0
J128,M08,M08,Surface_Grinding,54,61,13:30,15:15,105,Medium,0,750.03,0
J073,M08,M08,Surface_Grinding,62,72,15:30,18:00,150,Medium,0,1065.03,0
J061,M08,M08,Surface_Grinding,74,78,18:30,19:30,60,High,0,271.89,0
J052,M08,M08,Surface_Grinding,79,80,19:45,20:00,15,High,0,75.02,0
J150,M08,M08,Surface_Grinding,80,86,20:00,21:30,90,Low,0,403.14,0
J085,M08,M08,Surface_Grinding,87,93,21:45,23:15,90,Low,0,250.02,0
J163,M08,M08,Surface_Grinding,95,97,23:45,24:15,30,Low,0,75.01,0
J148,M08,M08,Surface_Grinding,98,99,24:30,24:45,15,Medium,0,40.01,0
J075,M08,M08,Surface_Grinding,109,115,27:15,28:45,90,High,0,215.01,0
J115,M08,M08,Surface_Grinding,116,122,29:00,30:30,90,Low,0,276.26,0
J161,M08,M08,Surface_Grinding,127,130,31:45,32:30,45,Low,0,285.02,0
J027,M08,M08,Surface_Grinding,131,135,32:45,33:45,60,Medium,0,435.03,0
J114,M08,M08,Surface_Grinding,136,137,34:00,34:15,15,Medium,0,120.03,0
J166,M08,M08,Surface_Grinding,139,145,34:45,36:15,90,Low,0,645.03,0
J042,M08,M08,Surface_Grinding,145,146,36:15,36:30,15,Low,0,120.03,0
J032,M08,M08,Surface_Grinding,147,148,36:45,37:00,15,Medium,0,120.03,0
J113,M08,M08,Surface_Grinding,150,154,37:30,38:30,60,Low,0,435.03,0
J034,M08,M08,Surface_Grinding,155,158,38:45,39:30,45,Medium,0,330.03,0
J051,M08,M08,Surface_Grinding,159,162,39:45,40:30,45,Medium,0,330.03,0
J064,M08,M08,Surface_Grinding,163,166,40:45,41:30,45,Low,0,330.03,0
J135,M08,M08,Surface_Grinding,168,170,42:00,42:30,30,Low,0,140.64,0
J066,M08,M08,Surface_Grinding,171,172,42:45,43:00,15,Medium,0,75.02,0
J169,M08,M08,Surface_Grinding,172,176,43:00,44:00,60,High,0,271.89,0
J170,M08,M08,Surface_Grinding,178,183,44:30,45:45,75,Medium,0,337.52,0
J132,M08,M08,Surface_Grinding,184,188,46:00,47:00,60,Medium,0,145.01,0
J127,M08,M08,Surface_Grinding,189,197,47:15,49:15,120,Low,0,285.01,0
