Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J068,M04,M04,Heat_Treatment,144,154,36:00,38:30,150,Medium,0,2288.85,0
J151,M04,M04,Heat_Treatment,155,161,38:45,40:15,90,Medium,0,1388.85,0
J008,M04,M04,Heat_Treatment,162,167,40:30,41:45,75,Low,0,1163.85,0
J073,M04,M04,Heat_Treatment,168,175,42:00,43:45,105,Medium,0,1008.66,0
J064,M04,M04,Heat_Treatment,184,187,46:00,46:45,45,Medium,0,237.95,0
J160,M04,M04,Heat_Treatment,190,191,47:30,47:45,15,Medium,0,87.95,0
J075,M04,M04,Heat_Treatment,193,197,48:15,49:15,60,Medium,0,312.95,0
J053,M05,M05,Stamping_Press,31,37,07:45,09:15,90,Medium,0,1632.04,0
J045,M05,M05,Stamping_Press,41,46,10:15,11:30,75,Low,0,1471.26,0
J043,M05,M05,Stamping_Press,48,58,12:00,14:30,150,Medium,0,2896.26,0
J137,M05,M05,Stamping_Press,59,69,14:45,17:15,150,High,0,2896.26,0
J032,M05,M05,Stamping_Press,72,75,18:00,18:45,45,Medium,0,563.29,0
J059,M05,M05,Stamping_Press,77,83,19:15,20:45,90,Medium,0,1097.66,0
J039,M05,M05,Stamping_Press,84,88,21:00,22:00,60,Low,0,741.41,0
J065,M05,M05,Stamping_Press,88,90,22:00,22:30,30,Medium,0,205.42,0
J001,M05,M05,Stamping_Press,134,139,33:30,34:45,75,High,0,1471.26,0
J097,M05,M05,Stamping_Press,144,146,36:00,36:30,30,Medium,0,616.26,0
J076,M05,M05,Stamping_Press,148,149,37:00,37:15,15,Medium,0,331.26,0
J085,M05,M05,Stamping_Press,151,161,37:45,40:15,150,Low,0,2896.26,0
J020,M05,M05,Stamping_Press,162,169,40:30,42:15,105,Medium,0,1934.38,0
J159,M05,M05,Stamping_Press,171,172,42:45,43:00,15,Low,0,207.04,0
J158,M05,M05,Stamping_Press,173,174,43:15,43:30,15,Medium,0,207.04,0
J110,M06,M06,Assembly_Line,23,33,05:45,08:15,150,Low,0,2960.92,0
J133,M06,M06,Assembly_Line,36,41,09:00,10:15,75,Medium,0,2372.76,0
J123,M06,M06,Assembly_Line,47,48,11:45,12:00,15,Low,0,512.76,0
J108,M06,M06,Assembly_Line,51,61,12:45,15:15,150,Medium,0,4697.76,0
J098,M06,M06,Assembly_Line,63,70,15:45,17:30,105,High,0,3302.76,0
J136,M06,M06,Assembly_Line,72,76,18:00,19:00,60,Low,0,1192.35,0
J112,M06,M06,Assembly_Line,141,148,35:15,37:00,105,Medium,0,3302.76,0
J126,M06,M06,Assembly_Line,151,153,37:45,38:15,30,Low,0,977.76,0
J101,M06,M06,Assembly_Line,155,158,38:45,39:30,45,High,0,1442.76,0
J089,M06,M06,Assembly_Line,160,163,40:00,40:45,45,Medium,0,1442.76,0
J049,M06,M06,Assembly_Line,168,173,42:00,43:15,75,Medium,0,1482.98,0
J002,M06,M06,Assembly_Line,175,179,43:45,44:45,60,Low,0,1192.35,0
J016,M07,M07,Injection_Moulding,7,17,01:45,04:15,150,Low,0,423.63,0
J066,M07,M07,Injection_Moulding,20,21,05:00,05:15,15,Medium,0,45.63,0
J071,M07,M07,Injection_Moulding,30,35,07:30,08:45,75,Medium,0,542.31,0
J080,M07,M07,Injection_Moulding,37,41,09:15,10:15,60,Medium,0,514.89,0
J153,M07,M07,Injection_Moulding,43,45,10:45,11:15,30,Medium,0,262.89,0
J115,M07,M07,Injection_Moulding,46,53,11:30,13:15,105,Medium,0,892.89,0
J030,M07,M07,Injection_Moulding,55,62,13:45,15:30,105,Medium,0,892.89,0
J021,M07,M07,Injection_Moulding,63,66,15:45,16:30,45,Medium,0,388.89,0
J003,M07,M07,Injection_Moulding,68,75,17:00,18:45,105,Medium,0,751.14,0
J140,M07,M07,Injection_Moulding,76,77,19:00,19:15,15,Medium,0,85.56,0
J063,M07,M07,Injection_Moulding,78,85,19:30,21:15,105,Medium,0,558.06,0
J026,M07,M07,Injection_Moulding,87,89,21:45,22:15,30,High,0,127.56,0
J051,M07,M07,Injection_Moulding,91,93,22:45,23:15,30,High,0,87.63,0
J122,M07,M07,Injection_Moulding,95,99,23:45,24:45,60,Low,0,171.63,0
J088,M07,M07,Injection_Moulding,101,109,25:15,27:15,120,Low,0,339.63,0
J072,M07,M07,Injection_Moulding,112,116,28:00,29:00,60,Medium,0,171.63,0
J083,M07,M07,Injection_Moulding,129,130,32:15,32:30,15,Medium,0,136.89,0
J058,M07,M07,Injection_Moulding,132,136,33:00,34:00,60,Medium,0,514.89,0
J121,M07,M07,Injection_Moulding,138,148,34:30,37:00,150,High,0,1270.89,0
J091,M07,M07,Injection_Moulding,149,150,37:15,37:30,15,Medium,0,136.89,0
J033,M07,M07,Injection_Moulding,150,153,37:30,38:15,45,High,0,388.89,0
J040,M07,M07,Injection_Moulding,154,158,38:30,39:30,60,Medium,0,514.89,0
J147,M07,M07,Injection_Moulding,159,161,39:45,40:15,30,Medium,0,262.89,0
J009,M07,M07,Injection_Moulding,162,166,40:30,41:30,60,Medium,0,514.89,0
J013,M07,M07,Injection_Moulding,167,168,41:45,42:00,15,Low,0,136.89,0
J106,M07,M07,Injection_Moulding,168,170,42:00,42:30,30,Medium,0,164.31,0
J036,M07,M07,Injection_Moulding,172,178,43:00,44:30,90,High,0,479.31,0
J109,M07,M07,Injection_Moulding,180,186,45:00,46:30,90,Low,0,405.81,0
J052,M07,M07,Injection_Moulding,188,190,47:00,47:30,30,Medium,0,87.63,0
J031,M07,M07,Injection_Moulding,192,195,48:00,48:45,45,High,0,129.63,0
J150,M07,M07,Injection_Moulding,197,207,49:15,51:45,150,High,0,423.63,0
J134,M08,M08,Surface_Grinding,25,35,06:15,08:45,150,High,0,2463.28,0
J148,M08,M08,Surface_Grinding,37,40,09:15,10:00,45,Medium,0,1037.25,0
J007,M08,M08,Surface_Grinding,42,47,10:30,11:45,75,Medium,0,1697.25,0
J107,M08,M08,Surface_Grinding,49,52,12:15,13:00,45,High,0,1037.25,0
J017,M08,M08,Surface_Grinding,54,64,13:30,16:00,150,High,0,3347.25,0
J096,M08,M08,Surface_Grinding,66,76,16:30,19:00,150,Medium,0,2852.25,0
J135,M08,M08,Surface_Grinding,78,88,19:30,22:00,150,High,0,2092.03,0
J069,M08,M08,Surface_Grinding,89,90,22:15,22:30,15,Medium,0,125.75,0
J124,M08,M08,Surface_Grinding,135,138,33:45,34:30,45,Medium,0,1037.25,0
J104,M08,M08,Surface_Grinding,140,144,35:00,36:00,60,Medium,0,1367.25,0
J079,M08,M08,Surface_Grinding,149,156,37:15,39:00,105,Medium,0,2357.25,0
J128,M08,M08,Surface_Grinding,158,160,39:30,40:00,30,Medium,0,707.25,0
J025,M08,M08,Surface_Grinding,162,165,40:30,41:15,45,Medium,0,1037.25,0
J139,M08,M08,Surface_Grinding,168,178,42:00,44:30,150,Medium,0,2092.03,0
J093,M08,M08,Surface_Grinding,183,187,45:45,46:45,60,High,0,565.78,0
