Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J043,M02,M02,Laser_Cutting,45,55,11:15,13:45,150,Medium,0,1066.65,0
J023,M02,M02,Laser_Cutting,56,62,14:00,15:30,90,Low,0,646.65,0
J035,M02,M02,Laser_Cutting,63,71,15:45,17:45,120,Medium,0,856.65,0
J138,M02,M02,Laser_Cutting,71,73,17:45,18:15,30,Medium,0,187.28,0
J100,M02,M02,Laser_Cutting,73,76,18:15,19:00,45,Medium,0,207.28,0
J059,M02,M02,Laser_Cutting,78,84,19:30,21:00,90,Medium,0,404.16,0
J155,M02,M02,Laser_Cutting,86,90,21:30,22:30,60,Medium,0,211.66,0
J072,M02,M02,Laser_Cutting,110,114,27:30,28:30,60,Medium,0,145.55,0
J067,M02,M02,Laser_Cutting,134,135,33:30,33:45,15,High,0,121.65,0
J124,M02,M02,Laser_Cutting,137,140,34:15,35:00,45,Medium,0,331.65,0
J087,M02,M02,Laser_Cutting,140,141,35:00,35:15,15,Medium,0,121.65,0
J112,M02,M02,Laser_Cutting,141,148,35:15,37:00,105,Medium,0,751.65,0
J079,M02,M02,Laser_Cutting,148,155,37:00,38:45,105,Medium,0,751.65,0
J004,M02,M02,Laser_Cutting,157,158,39:15,39:30,15,High,0,121.65,0
J015,M02,M02,Laser_Cutting,160,170,40:00,42:30,150,Medium,0,987.9,0
J086,M02,M02,Laser_Cutting,172,173,43:00,43:15,15,Medium,0,76.03,0
J081,M02,M02,Laser_Cutting,174,177,43:30,44:15,45,Medium,0,207.28,0
J130,M03,M03,Welding_Robot,15,22,03:45,05:30,105,High,0,1246.88,0
J154,M03,M03,Welding_Robot,32,33,08:00,08:15,15,Low,0,590.64,0
J007,M03,M03,Welding_Robot,38,43,09:30,10:45,75,Medium,0,2690.64,0
J046,M03,M03,Welding_Robot,44,48,11:00,12:00,60,Medium,0,2165.64,0
J030,M03,M03,Welding_Robot,52,59,13:00,14:45,105,Medium,0,3740.64,0
J140,M03,M03,Welding_Robot,59,60,14:45,15:00,15,Medium,0,590.64,0
J021,M03,M03,Welding_Robot,60,63,15:00,15:45,45,Medium,0,1640.64,0
J157,M03,M03,Welding_Robot,64,72,16:00,18:00,120,Low,0,4265.64,0
J122,M03,M03,Welding_Robot,73,77,18:15,19:15,60,Low,0,1353.52,0
J006,M03,M03,Welding_Robot,78,82,19:30,20:30,60,High,0,1353.52,0
J118,M03,M03,Welding_Robot,122,126,30:30,31:30,60,Medium,0,1353.52,0
J083,M03,M03,Welding_Robot,130,131,32:30,32:45,15,Medium,0,590.64,0
J094,M03,M03,Welding_Robot,133,136,33:15,34:00,45,Low,0,1640.64,0
J116,M03,M03,Welding_Robot,142,143,35:30,35:45,15,Medium,0,590.64,0
J033,M03,M03,Welding_Robot,143,146,35:45,36:30,45,High,0,1640.64,0
J142,M03,M03,Welding_Robot,146,150,36:30,37:30,60,Medium,0,2165.64,0
J089,M03,M03,Welding_Robot,152,155,38:00,38:45,45,Medium,0,1640.64,0
J103,M03,M03,Welding_Robot,156,157,39:00,39:15,15,Low,0,590.64,0
J146,M03,M03,Welding_Robot,157,162,39:15,40:30,75,Medium,0,2690.64,0
J011,M03,M03,Welding_Robot,163,168,40:45,42:00,75,High,0,2690.64,0
J060,M03,M03,Welding_Robot,168,176,42:00,44:00,120,Medium,0,2666.02,0
J093,M03,M03,Welding_Robot,183,187,45:45,46:45,60,High,0,894.15,0
J117,M03,M03,Welding_Robot,187,190,46:45,47:30,45,High,0,546.88,0
J090,M04,M04,Heat_Treatment,21,22,05:15,05:30,15,Low,0,87.95,0
J114,M04,M04,Heat_Treatment,24,27,06:00,06:45,45,Medium,0,446.16,0
J092,M04,M04,Heat_Treatment,30,36,07:30,09:00,90,High,0,1205.53,0
J153,M04,M04,Heat_Treatment,36,38,09:00,09:30,30,Medium,0,488.85,0
J037,M04,M04,Heat_Treatment,42,46,10:30,11:30,60,High,0,938.85,0
J005,M04,M04,Heat_Treatment,46,49,11:30,12:15,45,High,0,713.85,0
J108,M04,M04,Heat_Treatment,49,59,12:15,14:45,150,Medium,0,2288.85,0
J003,M04,M04,Heat_Treatment,61,68,15:15,17:00,105,Medium,0,1613.85,0
J129,M04,M04,Heat_Treatment,69,73,17:15,18:15,60,Medium,0,854.48,0
J099,M04,M04,Heat_Treatment,74,76,18:30,19:00,30,Medium,0,305.53,0
J044,M04,M04,Heat_Treatment,83,85,20:45,21:15,30,High,0,305.53,0
J024,M04,M04,Heat_Treatment,89,99,22:15,24:45,150,High,0,762.95,0
J042,M04,M04,Heat_Treatment,135,139,33:45,34:45,60,Medium,0,938.85,0
J068,M04,M04,Heat_Treatment,140,150,35:00,37:30,150,Medium,0,2288.85,0
J151,M04,M04,Heat_Treatment,150,156,37:30,39:00,90,Medium,0,1388.85,0
J022,M04,M04,Heat_Treatment,156,160,39:00,40:00,60,Medium,0,938.85,0
J139,M04,M04,Heat_Treatment,161,171,40:15,42:45,150,Medium,0,2035.72,0
J158,M04,M04,Heat_Treatment,171,172,42:45,43:00,15,Medium,0,164.91,0
J064,M04,M04,Heat_Treatment,180,183,45:00,45:45,45,Medium,0,446.16,0
J160,M04,M04,Heat_Treatment,190,191,47:30,47:45,15,Medium,0,87.95,0
J066,M05,M05,Stamping_Press,19,20,04:45,05:00,15,Medium,0,110.42,0
J053,M05,M05,Stamping_Press,33,39,08:15,09:45,90,Medium,0,1756.26,0
J045,M05,M05,Stamping_Press,41,46,10:15,11:30,75,Low,0,1471.26,0
J010,M05,M05,Stamping_Press,51,61,12:45,15:15,150,Low,0,2896.26,0
J026,M05,M05,Stamping_Press,65,67,16:15,16:45,30,High,0,616.26,0
J032,M05,M05,Stamping_Press,67,70,16:45,17:30,45,Medium,0,901.26,0
J065,M05,M05,Stamping_Press,70,72,17:30,18:00,30,Medium,0,616.26,0
J014,M05,M05,Stamping_Press,72,75,18:00,18:45,45,Low,0,563.29,0
J051,M05,M05,Stamping_Press,76,78,19:00,19:30,30,High,0,385.16,0
J039,M05,M05,Stamping_Press,79,83,19:45,20:45,60,Low,0,741.41,0
J028,M05,M05,Stamping_Press,84,86,21:00,21:30,30,Medium,0,385.16,0
J105,M05,M05,Stamping_Press,105,113,26:15,28:15,120,High,0,775.42,0
J048,M05,M05,Stamping_Press,132,134,33:00,33:30,30,Medium,0,616.26,0
J120,M05,M05,Stamping_Press,134,138,33:30,34:30,60,High,0,1186.26,0
J125,M05,M05,Stamping_Press,142,144,35:30,36:00,30,Low,0,616.26,0
J097,M05,M05,Stamping_Press,144,146,36:00,36:30,30,Medium,0,616.26,0
J076,M05,M05,Stamping_Press,148,149,37:00,37:15,15,Medium,0,331.26,0
J085,M05,M05,Stamping_Press,151,161,37:45,40:15,150,Low,0,2896.26,0
J013,M05,M05,Stamping_Press,161,162,40:15,40:30,15,Low,0,331.26,0
J050,M05,M05,Stamping_Press,163,164,40:45,41:00,15,Low,0,331.26,0
J018,M05,M05,Stamping_Press,164,166,41:00,41:30,30,Medium,0,616.26,0
J159,M05,M05,Stamping_Press,166,167,41:30,41:45,15,Low,0,331.26,0
J052,M05,M05,Stamping_Press,169,171,42:15,42:45,30,Medium,0,385.16,0
J031,M05,M05,Stamping_Press,172,175,43:00,43:45,45,High,0,563.29,0
J110,M06,M06,Assembly_Line,23,33,05:45,08:15,150,Low,0,2960.92,0
J148,M06,M06,Assembly_Line,36,39,09:00,09:45,45,Medium,0,1442.76,0
J115,M06,M06,Assembly_Line,41,48,10:15,12:00,105,Medium,0,3302.76,0
J055,M06,M06,Assembly_Line,48,54,12:00,13:30,90,High,0,2837.76,0
J082,M06,M06,Assembly_Line,56,58,14:00,14:30,30,Medium,0,977.76,0
J041,M06,M06,Assembly_Line,59,63,14:45,15:45,60,Low,0,1907.76,0
J098,M06,M06,Assembly_Line,65,72,16:15,18:00,105,High,0,3302.76,0
J136,M06,M06,Assembly_Line,73,77,18:15,19:15,60,Low,0,1192.35,0
J152,M06,M06,Assembly_Line,81,82,20:15,20:30,15,Medium,0,320.48,0
J038,M06,M06,Assembly_Line,87,89,21:45,22:15,30,High,0,475.48,0
J102,M06,M06,Assembly_Line,137,147,34:15,36:45,150,Low,0,4697.76,0
J034,M06,M06,Assembly_Line,149,152,37:15,38:00,45,Low,0,1442.76,0
J147,M06,M06,Assembly_Line,152,154,38:00,38:30,30,Medium,0,977.76,0
J101,M06,M06,Assembly_Line,154,157,38:30,39:15,45,High,0,1442.76,0
J106,M06,M06,Assembly_Line,158,160,39:30,40:00,30,Medium,0,977.76,0
J049,M06,M06,Assembly_Line,162,167,40:30,41:45,75,Medium,0,2372.76,0
J036,M06,M06,Assembly_Line,169,175,42:15,43:45,90,High,0,1773.6,0
J016,M07,M07,Injection_Moulding,7,17,01:45,04:15,150,Low,0,423.63,0
J080,M07,M07,Injection_Moulding,32,36,08:00,09:00,60,Medium,0,514.89,0
J078,M07,M07,Injection_Moulding,38,46,09:30,11:30,120,Medium,0,1018.89,0
J123,M07,M07,Injection_Moulding,47,48,11:45,12:00,15,Low,0,136.89,0
J017,M07,M07,Injection_Moulding,51,61,12:45,15:15,150,High,0,1270.89,0
J149,M07,M07,Injection_Moulding,63,67,15:45,16:45,60,Low,0,514.89,0
J132,M07,M07,Injection_Moulding,68,70,17:00,17:30,30,Medium,0,262.89,0
J063,M07,M07,Injection_Moulding,71,78,17:45,19:30,105,Medium,0,609.39,0
J088,M07,M07,Injection_Moulding,96,104,24:00,26:00,120,Low,0,339.63,0
J143,M07,M07,Injection_Moulding,133,134,33:15,33:30,15,High,0,136.89,0
J121,M07,M07,Injection_Moulding,134,144,33:30,36:00,150,High,0,1270.89,0
J091,M07,M07,Injection_Moulding,145,146,36:15,36:30,15,Medium,0,136.89,0
J040,M07,M07,Injection_Moulding,146,150,36:30,37:30,60,Medium,0,514.89,0
J126,M07,M07,Injection_Moulding,152,154,38:00,38:30,30,Low,0,262.89,0
J008,M07,M07,Injection_Moulding,155,160,38:45,40:00,75,Low,0,640.89,0
J073,M07,M07,Injection_Moulding,161,168,40:15,42:00,105,Medium,0,892.89,0
J002,M07,M07,Injection_Moulding,172,176,43:00,44:00,60,Low,0,321.81,0
J075,M07,M07,Injection_Moulding,190,194,47:30,48:30,60,Medium,0,171.63,0
J134,M08,M08,Surface_Grinding,25,35,06:15,08:45,150,High,0,2463.28,0
J133,M08,M08,Surface_Grinding,36,41,09:00,10:15,75,Medium,0,1697.25,0
J107,M08,M08,Surface_Grinding,49,52,12:15,13:00,45,High,0,1037.25,0
J156,M08,M08,Surface_Grinding,53,54,13:15,13:30,15,Low,0,377.25,0
J095,M08,M08,Surface_Grinding,58,66,14:30,16:30,120,High,0,2687.25,0
J027,M08,M08,Surface_Grinding,66,67,16:30,16:45,15,Medium,0,377.25,0
J096,M08,M08,Surface_Grinding,68,78,17:00,19:30,150,Medium,0,2604.75,0
J135,M08,M08,Surface_Grinding,80,90,20:00,22:30,150,High,0,1899.53,0
J058,M08,M08,Surface_Grinding,129,133,32:15,33:15,60,Medium,0,1367.25,0
J001,M08,M08,Surface_Grinding,134,139,33:30,34:45,75,High,0,1697.25,0
J104,M08,M08,Surface_Grinding,139,143,34:45,35:45,60,Medium,0,1367.25,0
J047,M08,M08,Surface_Grinding,149,152,37:15,38:00,45,Medium,0,1037.25,0
J128,M08,M08,Surface_Grinding,152,154,38:00,38:30,30,Medium,0,707.25,0
J009,M08,M08,Surface_Grinding,155,159,38:45,39:45,60,Medium,0,1367.25,0
J025,M08,M08,Surface_Grinding,161,164,40:15,41:00,45,Medium,0,1037.25,0
J109,M08,M08,Surface_Grinding,167,173,41:45,43:15,90,Low,0,1408.5,0
