Job_ID,Machine_ID,Assigned_Machine,Machine_Type,Start_Slot,End_Slot,Start_Time,End_Time,Duration_min,Priority,Delay_min,Energy_Cost_$,Is_Late
J160,M04,M04,Heat_Treatment,190,191,47:30,47:45,15,Medium,0,87.95,0
J066,M05,M05,Stamping_Press,19,20,04:45,05:00,15,Medium,0,110.42,0
J053,M05,M05,Stamping_Press,31,37,07:45,09:15,90,Medium,0,1632.04,0
J153,M05,M05,Stamping_Press,39,41,09:45,10:15,30,Medium,0,616.26,0
J043,M05,M05,Stamping_Press,43,53,10:45,13:15,150,Medium,0,2896.26,0
J035,M05,M05,Stamping_Press,57,65,14:15,16:15,120,Medium,0,2326.26,0
J003,M05,M05,Stamping_Press,67,74,16:45,18:30,105,Medium,0,1827.51,0
J032,M05,M05,Stamping_Press,76,79,19:00,19:45,45,Medium,0,563.29,0
J051,M05,M05,Stamping_Press,81,83,20:15,20:45,30,High,0,385.16,0
J145,M05,M05,Stamping_Press,103,106,25:45,26:30,45,Low,0,300.42,0
J001,M05,M05,Stamping_Press,133,138,33:15,34:30,75,High,0,1471.26,0
J120,M05,M05,Stamping_Press,139,143,34:45,35:45,60,High,0,1186.26,0
J125,M05,M05,Stamping_Press,144,146,36:00,36:30,30,Low,0,616.26,0
J076,M05,M05,Stamping_Press,147,148,36:45,37:00,15,Medium,0,331.26,0
J097,M05,M05,Stamping_Press,148,150,37:00,37:30,30,Medium,0,616.26,0
J004,M05,M05,Stamping_Press,151,152,37:45,38:00,15,High,0,331.26,0
J089,M05,M05,Stamping_Press,152,155,38:00,38:45,45,Medium,0,901.26,0
J013,M05,M05,Stamping_Press,160,161,40:00,40:15,15,Low,0,331.26,0
J018,M05,M05,Stamping_Press,164,166,41:00,41:30,30,Medium,0,616.26,0
J019,M05,M05,Stamping_Press,167,169,41:45,42:15,30,High,0,509.38,0
J031,M05,M05,Stamping_Press,172,175,43:00,43:45,45,High,0,563.29,0
J110,M06,M06,Assembly_Line,23,33,05:45,08:15,150,Low,0,2960.92,0
J148,M06,M06,Assembly_Line,36,39,09:00,09:45,45,Medium,0,1442.76,0
J115,M06,M06,Assembly_Line,40,47,10:00,11:45,105,Medium,0,3302.76,0
J055,M06,M06,Assembly_Line,49,55,12:15,13:45,90,High,0,2837.76,0
J023,M06,M06,Assembly_Line,55,61,13:45,15:15,90,Low,0,2837.76,0
J098,M06,M06,Assembly_Line,62,69,15:30,17:15,105,High,0,3302.76,0
J039,M06,M06,Assembly_Line,71,75,17:45,18:45,60,Low,0,1384.64,0
J107,M06,M06,Assembly_Line,76,79,19:00,19:45,45,High,0,901.72,0
J099,M06,M06,Assembly_Line,80,82,20:00,20:30,30,Medium,0,611.1,0
J088,M06,M06,Assembly_Line,97,105,24:15,26:15,120,Low,0,1255.92,0
J102,M06,M06,Assembly_Line,137,147,34:15,36:45,150,Low,0,4697.76,0
J034,M06,M06,Assembly_Line,149,152,37:15,38:00,45,Low,0,1442.76,0
J147,M06,M06,Assembly_Line,152,154,38:00,38:30,30,Medium,0,977.76,0
J101,M06,M06,Assembly_Line,154,157,38:30,39:15,45,High,0,1442.76,0
J020,M06,M06,Assembly_Line,157,164,39:15,41:00,105,Medium,0,3302.76,0
J126,M06,M06,Assembly_Line,166,168,41:30,42:00,30,Low,0,977.76,0
J158,M06,M06,Assembly_Line,170,171,42:30,42:45,15,Medium,0,320.48,0
J002,M06,M06,Assembly_Line,171,175,42:45,43:45,60,Low,0,1192.35,0
J081,M06,M06,Assembly_Line,177,180,44:15,45:00,45,Medium,0,901.72,0
J134,M07,M07,Injection_Moulding,25,35,06:15,08:45,150,High,0,936.06,0
J080,M07,M07,Injection_Moulding,37,41,09:15,10:15,60,Medium,0,514.89,0
J131,M07,M07,Injection_Moulding,44,45,11:00,11:15,15,Low,0,136.89,0
J005,M07,M07,Injection_Moulding,45,48,11:15,12:00,45,High,0,388.89,0
J156,M07,M07,Injection_Moulding,52,53,13:00,13:15,15,Low,0,136.89,0
J082,M07,M07,Injection_Moulding,56,58,14:00,14:30,30,Medium,0,262.89,0
J095,M07,M07,Injection_Moulding,58,66,14:30,16:30,120,High,0,1018.89,0
J063,M07,M07,Injection_Moulding,67,74,16:45,18:30,105,Medium,0,798.39,0
J014,M07,M07,Injection_Moulding,75,78,18:45,19:30,45,Low,0,243.06,0
J132,M07,M07,Injection_Moulding,79,81,19:45,20:15,30,Medium,0,164.31,0
J024,M07,M07,Injection_Moulding,88,98,22:00,24:30,150,High,0,423.63,0
J072,M07,M07,Injection_Moulding,109,113,27:15,28:15,60,Medium,0,171.63,0
J083,M07,M07,Injection_Moulding,129,130,32:15,32:30,15,Medium,0,136.89,0
J094,M07,M07,Injection_Moulding,133,136,33:15,34:00,45,Low,0,388.89,0
J104,M07,M07,Injection_Moulding,140,144,35:00,36:00,60,Medium,0,514.89,0
J091,M07,M07,Injection_Moulding,144,145,36:00,36:15,15,Medium,0,136.89,0
J040,M07,M07,Injection_Moulding,145,149,36:15,37:15,60,Medium,0,514.89,0
J085,M07,M07,Injection_Moulding,150,160,37:30,40:00,150,Low,0,1270.89,0
J050,M07,M07,Injection_Moulding,160,161,40:00,40:15,15,Low,0,136.89,0
J036,M07,M07,Injection_Moulding,162,168,40:30,42:00,90,High,0,766.89,0
J022,M07,M07,Injection_Moulding,170,174,42:30,43:30,60,Medium,0,321.81,0
J052,M07,M07,Injection_Moulding,176,178,44:00,44:30,30,Medium,0,164.31,0
J075,M07,M07,Injection_Moulding,190,194,47:30,48:30,60,Medium,0,171.63,0
J154,M08,M08,Surface_Grinding,31,32,07:45,08:00,15,Low,0,235.78,0
J141,M08,M08,Surface_Grinding,32,38,08:00,09:30,90,Medium,0,2027.25,0
J045,M08,M08,Surface_Grinding,40,45,10:00,11:15,75,Low,0,1697.25,0
J017,M08,M08,Surface_Grinding,49,59,12:15,14:45,150,High,0,3347.25,0
J056,M08,M08,Surface_Grinding,60,67,15:00,16:45,105,High,0,2357.25,0
J059,M08,M08,Surface_Grinding,69,75,17:15,18:45,90,Medium,0,1656.0,0
J028,M08,M08,Surface_Grinding,76,78,19:00,19:30,30,Medium,0,442.03,0
J027,M08,M08,Surface_Grinding,79,80,19:45,20:00,15,Medium,0,235.78,0
J069,M08,M08,Surface_Grinding,80,81,20:00,20:15,15,Medium,0,235.78,0
J044,M08,M08,Surface_Grinding,83,85,20:45,21:15,30,High,0,442.03,0
J143,M08,M08,Surface_Grinding,133,134,33:15,33:30,15,High,0,377.25,0
J124,M08,M08,Surface_Grinding,135,138,33:45,34:30,45,Medium,0,1037.25,0
J079,M08,M08,Surface_Grinding,149,156,37:15,39:00,105,Medium,0,2357.25,0
J009,M08,M08,Surface_Grinding,158,162,39:30,40:30,60,Medium,0,1367.25,0
J159,M08,M08,Surface_Grinding,162,163,40:30,40:45,15,Low,0,377.25,0
J047,M08,M08,Surface_Grinding,163,166,40:45,41:30,45,Medium,0,1037.25,0
J103,M08,M08,Surface_Grinding,167,168,41:45,42:00,15,Low,0,377.25,0
J025,M08,M08,Surface_Grinding,168,171,42:00,42:45,45,Medium,0,648.28,0
J106,M08,M08,Surface_Grinding,172,174,43:00,43:30,30,Medium,0,442.03,0
J150,M08,M08,Surface_Grinding,174,184,43:30,46:00,150,High,0,2092.03,0
